Drain_Label,Drain_ID,Drain_Type,Rainfall_mm_hr,Month,Degradation_Factor_x,Design_Capacity_m3hr,Catchment_km2,Impervious_frac,Runoff_coeff,Slope,Pipe_ID,Node_ID,latitude,longitude
D-047,47,2,8,10,0.597311256,3978.358182,1.902699842,0.681056191,0.637436981,0.079320514,P-035,1253447,47.60978367,-122.3301528
D-047,47,2,10,11,0.597311256,3978.358182,1.902699842,0.681056191,0.637436981,0.079320514,P-035,1253447,47.60978367,-122.3301528
D-047,47,2,8,12,0.597311256,3978.358182,1.902699842,0.681056191,0.637436981,0.079320514,P-035,1253447,47.60978367,-122.3301528
D-048,48,3,2,1,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,3,2,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,4,3,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,5,4,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,6,5,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,5,6,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,3,7,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,3,8,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,5,9,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,8,10,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,10,11,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-048,48,3,8,12,0.683879675,1775.118271,2.840306095,0.327182406,0.671640928,0.077282121,P-036,1275631,47.60547544,-122.3367305
D-049,49,2,2,1,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,3,2,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,4,3,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,5,4,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,6,5,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,5,6,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,3,7,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,3,8,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,5,9,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,8,10,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,10,11,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-049,49,2,8,12,0.707064876,4007.040952,2.960196257,0.524767569,0.715668495,0.09293709,P-037,1231337,47.61370511,-122.3292688
D-050,50,2,2,1,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,3,2,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,4,3,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,5,4,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,6,5,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,5,6,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,3,7,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,3,8,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,5,9,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,8,10,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,10,11,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-050,50,2,8,12,0.913768948,5052.253043,1.33184505,0.675515949,0.59937688,0.125455335,P-037,1234462,47.613153,-122.3297868
D-051,51,2,2,1,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,3,2,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,4,3,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,5,4,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,6,5,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,5,6,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,3,7,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,3,8,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,5,9,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,8,10,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,10,11,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-051,51,2,8,12,0.86680719,1371.903723,4.863130825,0.601881755,0.434768115,0.058693289,P-038,1252799,47.60992526,-122.328453
D-052,52,1,2,1,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,3,2,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,4,3,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,5,4,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,6,5,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,5,6,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,3,7,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,3,8,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,5,9,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,8,10,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,10,11,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-052,52,1,8,12,0.884652447,4167.981508,3.988097705,0.813893905,0.614842617,0.104922261,P-040,1238452,47.61253139,-122.329981
D-053,53,1,2,1,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,3,2,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,4,3,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,5,4,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,6,5,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,5,6,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,3,7,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,3,8,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,5,9,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,8,10,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,10,11,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-053,53,1,8,12,0.505515632,3131.230705,4.727745237,0.695216179,0.634736447,0.089202475,P-041,1243129,47.61168041,-122.3300594
D-054,54,2,2,1,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,3,2,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,4,3,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,5,4,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,6,5,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,5,6,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,3,7,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,3,8,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,5,9,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,8,10,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,10,11,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-054,54,2,8,12,0.708076999,5234.140502,4.526723077,0.397760656,0.69817579,0.047383958,P-042,1253963,47.60976603,-122.3241158
D-055,55,3,2,1,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,3,2,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,4,3,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,5,4,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,6,5,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,5,6,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,3,7,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,3,8,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,5,9,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,8,10,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,10,11,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-055,55,3,8,12,0.740672076,1682.601779,3.190549905,0.342341248,0.572663818,0.133008198,P-042,5280093,47.60926626,-122.325312
D-056,56,1,2,1,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,3,2,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,4,3,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,5,4,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,6,5,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,5,6,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,3,7,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,3,8,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,5,9,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,8,10,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,10,11,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-056,56,1,8,12,0.509596138,4374.678349,4.648434058,0.685451567,0.451032121,0.121639643,P-043,1256097,47.6093825,-122.3236458
D-057,57,3,2,1,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,3,2,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,4,3,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,5,4,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,6,5,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,5,6,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,3,7,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,3,8,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,5,9,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,8,10,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,10,11,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-057,57,3,8,12,0.629906604,4388.305737,0.898216259,0.315906786,0.513510362,0.102183257,P-048,1245651,47.61124423,-122.3330222
D-058,58,2,2,1,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,3,2,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,4,3,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,5,4,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,6,5,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,5,6,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,3,7,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,3,8,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,5,9,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,8,10,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,10,11,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-058,58,2,8,12,0.880144912,4951.366831,1.381922881,0.651465349,0.545232919,0.129081442,P-048,1242537,47.61174064,-122.333477
D-059,59,2,2,1,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,3,2,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,4,3,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,5,4,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,6,5,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,5,6,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,3,7,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,3,8,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,5,9,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,8,10,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,10,11,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-059,59,2,8,12,0.568554853,3686.854451,0.7035228,0.864138145,0.658366897,0.131421188,P-049,1255550,47.60940175,-122.3297049
D-060,60,1,2,1,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,3,2,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,4,3,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,5,4,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,6,5,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,5,6,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,3,7,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,3,8,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
D-060,60,1,5,9,0.767655066,3049.276422,1.963986488,0.645284507,0.628311322,0.109170817,P-051,1249981,47.6103814,-122.3330026
